INFO: main: created ego vehicle vehicle.tesla.model3 with id 28
INFO: main: waiting for 3 seconds (60 ticks)
INFO: main: created sensor.other.imu
INFO: main: waiting for 10 seconds (200 ticks)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11294, timestamp=384.554551, accelerometer=Vector3D(x=-0.007049, y=0.000010, z=9.809998), gyroscope=Vector3D(x=-0.000000, y=-0.001737, z=0.000005), compass=4.712234)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11383, timestamp=389.004551, accelerometer=Vector3D(x=-23.879660, y=0.004937, z=9.816879), gyroscope=Vector3D(x=0.000001, y=0.015076, z=0.000000), compass=4.722860)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11385, timestamp=389.104551, accelerometer=Vector3D(x=-89.387115, y=0.003320, z=9.602773), gyroscope=Vector3D(x=0.000001, y=0.016398, z=0.000011), compass=4.722862)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11387, timestamp=389.204551, accelerometer=Vector3D(x=-105.505722, y=-0.000719, z=9.422188), gyroscope=Vector3D(x=0.000005, y=0.005056, z=-0.000169), compass=4.722860)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11389, timestamp=389.304551, accelerometer=Vector3D(x=-37.576275, y=0.000646, z=9.400619), gyroscope=Vector3D(x=-0.000002, y=-0.016874, z=-0.000024), compass=4.722859)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11391, timestamp=389.404551, accelerometer=Vector3D(x=14.238697, y=-0.029233, z=9.767567), gyroscope=Vector3D(x=-0.000003, y=-0.014392, z=0.005018), compass=4.723212)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11393, timestamp=389.504551, accelerometer=Vector3D(x=-12.873826, y=0.032265, z=9.974306), gyroscope=Vector3D(x=0.000003, y=-0.004215, z=-0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11395, timestamp=389.604551, accelerometer=Vector3D(x=-3.134847, y=-0.003511, z=9.778057), gyroscope=Vector3D(x=0.000009, y=-0.003800, z=-0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11397, timestamp=389.704551, accelerometer=Vector3D(x=-0.020500, y=0.002683, z=9.825817), gyroscope=Vector3D(x=0.000006, y=-0.002276, z=-0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11399, timestamp=389.804551, accelerometer=Vector3D(x=-0.019530, y=-0.002304, z=9.825393), gyroscope=Vector3D(x=0.000003, y=-0.001271, z=-0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11401, timestamp=389.904551, accelerometer=Vector3D(x=-0.028879, y=0.000297, z=9.831388), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11403, timestamp=390.004551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11405, timestamp=390.104551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11407, timestamp=390.204551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11409, timestamp=390.304551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11411, timestamp=390.404551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11413, timestamp=390.504551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11415, timestamp=390.604551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11417, timestamp=390.704551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11419, timestamp=390.804551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11421, timestamp=390.904551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11423, timestamp=391.004551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11425, timestamp=391.104551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11427, timestamp=391.204551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11429, timestamp=391.304551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11431, timestamp=391.404551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11433, timestamp=391.504551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11435, timestamp=391.604551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11437, timestamp=391.704551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11439, timestamp=391.804551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11441, timestamp=391.904551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11443, timestamp=392.004551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11445, timestamp=392.104551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11447, timestamp=392.204551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11449, timestamp=392.304551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11451, timestamp=392.404551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11453, timestamp=392.504551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11455, timestamp=392.604551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11457, timestamp=392.704551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11459, timestamp=392.804551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11461, timestamp=392.904551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11463, timestamp=393.004551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11465, timestamp=393.104551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11467, timestamp=393.204551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11469, timestamp=393.304551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11471, timestamp=393.404551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11473, timestamp=393.504551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11475, timestamp=393.604551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11477, timestamp=393.704551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11479, timestamp=393.804551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11481, timestamp=393.904551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11483, timestamp=394.004551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11485, timestamp=394.104551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11487, timestamp=394.204551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11489, timestamp=394.304551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11491, timestamp=394.404551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=11493, timestamp=394.504551, accelerometer=Vector3D(x=-0.002001, y=0.000005, z=9.810000), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=4.723256)
INFO: main: destroying actors
INFO: main: done
