INFO: main: created ego vehicle vehicle.tesla.model3 with id 24
INFO: main: waiting for 3 seconds (60 ticks)
INFO: main: created sensor.other.imu
INFO: main: waiting for 10 seconds (200 ticks)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4450, timestamp=42.354546, accelerometer=Vector3D(x=-0.007906, y=0.000016, z=9.809998), gyroscope=Vector3D(x=-0.000003, y=-0.001849, z=0.000003), compass=1.572275)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4473, timestamp=43.504546, accelerometer=Vector3D(x=-18.608887, y=0.011379, z=9.787570), gyroscope=Vector3D(x=-0.000009, y=0.003882, z=0.000212), compass=1.571945)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4475, timestamp=43.604546, accelerometer=Vector3D(x=-20.345695, y=-0.008928, z=9.774470), gyroscope=Vector3D(x=0.000000, y=0.002605, z=0.000051), compass=1.571955)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4477, timestamp=43.704546, accelerometer=Vector3D(x=-20.482462, y=0.003789, z=9.774587), gyroscope=Vector3D(x=0.000002, y=0.001261, z=0.000020), compass=1.571958)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4479, timestamp=43.804546, accelerometer=Vector3D(x=-17.355726, y=0.000185, z=9.773834), gyroscope=Vector3D(x=0.000001, y=0.000168, z=0.000011), compass=1.571959)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4481, timestamp=43.904546, accelerometer=Vector3D(x=-14.955706, y=-0.000091, z=9.790746), gyroscope=Vector3D(x=0.000001, y=-0.000280, z=0.000009), compass=1.571960)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4483, timestamp=44.004546, accelerometer=Vector3D(x=-11.042486, y=0.005363, z=9.789003), gyroscope=Vector3D(x=-0.000001, y=-0.001747, z=0.000005), compass=1.571961)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4485, timestamp=44.104546, accelerometer=Vector3D(x=-2.028059, y=0.002368, z=9.786620), gyroscope=Vector3D(x=0.000000, y=-0.003420, z=-0.000001), compass=1.571961)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4487, timestamp=44.204546, accelerometer=Vector3D(x=8.190091, y=-0.009526, z=9.797259), gyroscope=Vector3D(x=-0.000002, y=-0.003805, z=-0.000005), compass=1.571961)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4489, timestamp=44.304546, accelerometer=Vector3D(x=15.161306, y=0.002372, z=9.807541), gyroscope=Vector3D(x=0.000000, y=-0.003204, z=-0.000009), compass=1.571960)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4491, timestamp=44.404546, accelerometer=Vector3D(x=18.912840, y=0.000528, z=9.808566), gyroscope=Vector3D(x=0.000000, y=-0.002282, z=-0.000009), compass=1.571959)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4493, timestamp=44.504546, accelerometer=Vector3D(x=20.652205, y=-0.001469, z=9.803995), gyroscope=Vector3D(x=0.000000, y=-0.001443, z=-0.000011), compass=1.571958)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4495, timestamp=44.604546, accelerometer=Vector3D(x=21.362095, y=0.000233, z=9.798179), gyroscope=Vector3D(x=-0.000001, y=-0.000821, z=-0.000011), compass=1.571957)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4497, timestamp=44.704546, accelerometer=Vector3D(x=21.339128, y=0.000286, z=9.795873), gyroscope=Vector3D(x=-0.000001, y=0.000303, z=-0.000011), compass=1.571956)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4499, timestamp=44.804546, accelerometer=Vector3D(x=13.277546, y=0.002139, z=9.837776), gyroscope=Vector3D(x=-0.000001, y=0.004064, z=-0.000004), compass=1.571955)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4501, timestamp=44.904546, accelerometer=Vector3D(x=-1.835150, y=-0.000359, z=9.842500), gyroscope=Vector3D(x=0.000001, y=0.005219, z=0.000004), compass=1.571955)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4503, timestamp=45.004546, accelerometer=Vector3D(x=-12.302349, y=-0.003231, z=9.814680), gyroscope=Vector3D(x=0.000001, y=0.005247, z=0.000010), compass=1.571955)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4505, timestamp=45.104546, accelerometer=Vector3D(x=-18.646355, y=0.001639, z=9.787069), gyroscope=Vector3D(x=-0.000000, y=0.003864, z=0.000013), compass=1.571957)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4507, timestamp=45.204546, accelerometer=Vector3D(x=-20.354889, y=-0.001356, z=9.774572), gyroscope=Vector3D(x=0.000000, y=0.002592, z=0.000013), compass=1.571958)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4509, timestamp=45.304546, accelerometer=Vector3D(x=-20.632008, y=0.001490, z=9.775458), gyroscope=Vector3D(x=-0.000001, y=0.001693, z=0.000013), compass=1.571959)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4511, timestamp=45.404546, accelerometer=Vector3D(x=-20.306826, y=0.001136, z=9.779243), gyroscope=Vector3D(x=0.000000, y=0.001117, z=0.000013), compass=1.571960)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4513, timestamp=45.504546, accelerometer=Vector3D(x=-19.596416, y=-0.002168, z=9.782217), gyroscope=Vector3D(x=-0.000001, y=0.000407, z=0.000012), compass=1.571962)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4515, timestamp=45.604546, accelerometer=Vector3D(x=-16.956480, y=0.002273, z=9.782874), gyroscope=Vector3D(x=-0.000000, y=-0.000072, z=0.000010), compass=1.571962)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4517, timestamp=45.704546, accelerometer=Vector3D(x=-15.003254, y=0.000009, z=9.794017), gyroscope=Vector3D(x=0.000002, y=-0.000410, z=0.000009), compass=1.571963)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4519, timestamp=45.804546, accelerometer=Vector3D(x=-10.997911, y=-0.002156, z=9.790051), gyroscope=Vector3D(x=0.000000, y=-0.001728, z=0.000005), compass=1.571964)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4521, timestamp=45.904546, accelerometer=Vector3D(x=-2.531121, y=-0.004539, z=9.789054), gyroscope=Vector3D(x=0.000001, y=-0.003324, z=0.000000), compass=1.571964)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4523, timestamp=46.004546, accelerometer=Vector3D(x=7.708556, y=0.008511, z=9.796477), gyroscope=Vector3D(x=-0.000001, y=-0.003846, z=-0.000007), compass=1.571964)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4525, timestamp=46.104546, accelerometer=Vector3D(x=15.143073, y=0.011887, z=9.806465), gyroscope=Vector3D(x=0.000065, y=-0.003298, z=0.000946), compass=1.571995)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4527, timestamp=46.204546, accelerometer=Vector3D(x=19.144938, y=0.057157, z=9.808371), gyroscope=Vector3D(x=0.000010, y=-0.002356, z=0.001387), compass=1.572125)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4529, timestamp=46.304546, accelerometer=Vector3D(x=20.631826, y=0.027846, z=9.807364), gyroscope=Vector3D(x=-0.000089, y=-0.000619, z=0.000380), compass=1.572236)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4531, timestamp=46.404546, accelerometer=Vector3D(x=13.226709, y=-0.036292, z=9.843970), gyroscope=Vector3D(x=-0.000015, y=0.003168, z=-0.000357), compass=1.572218)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4533, timestamp=46.504546, accelerometer=Vector3D(x=-0.393214, y=-0.009450, z=9.842938), gyroscope=Vector3D(x=0.000016, y=0.004489, z=-0.000182), compass=1.572184)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4535, timestamp=46.604546, accelerometer=Vector3D(x=-9.775588, y=-0.006505, z=9.817001), gyroscope=Vector3D(x=0.000005, y=0.004577, z=-0.000026), compass=1.572176)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4537, timestamp=46.704546, accelerometer=Vector3D(x=-15.174623, y=0.005936, z=9.792862), gyroscope=Vector3D(x=0.000001, y=0.003496, z=0.000004), compass=1.572176)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4539, timestamp=46.804546, accelerometer=Vector3D(x=-16.908800, y=-0.004163, z=9.783565), gyroscope=Vector3D(x=0.000001, y=0.002469, z=0.000010), compass=1.572176)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4541, timestamp=46.904546, accelerometer=Vector3D(x=-26.832621, y=0.002051, z=9.830076), gyroscope=Vector3D(x=-0.000001, y=0.017789, z=0.000012), compass=1.572177)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4543, timestamp=47.004546, accelerometer=Vector3D(x=-94.586174, y=0.000727, z=9.550433), gyroscope=Vector3D(x=0.000000, y=0.016268, z=0.000012), compass=1.572179)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4545, timestamp=47.104546, accelerometer=Vector3D(x=-103.423264, y=0.000203, z=9.421872), gyroscope=Vector3D(x=0.000001, y=-0.000674, z=-0.000008), compass=1.572177)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4547, timestamp=47.204546, accelerometer=Vector3D(x=-20.959229, y=0.009434, z=9.424205), gyroscope=Vector3D(x=-0.000031, y=-0.019029, z=-0.003188), compass=1.572082)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4549, timestamp=47.304546, accelerometer=Vector3D(x=21.215334, y=-0.018035, z=9.820584), gyroscope=Vector3D(x=-0.000013, y=-0.012978, z=0.000844), compass=1.571999)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4551, timestamp=47.404546, accelerometer=Vector3D(x=21.371082, y=0.042927, z=9.886761), gyroscope=Vector3D(x=-0.000077, y=-0.007503, z=0.009854), compass=1.571712)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4553, timestamp=47.504546, accelerometer=Vector3D(x=22.687933, y=-0.033937, z=9.844845), gyroscope=Vector3D(x=-0.000030, y=-0.004352, z=0.002702), compass=1.571742)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4555, timestamp=47.604546, accelerometer=Vector3D(x=23.715715, y=-0.022421, z=9.816917), gyroscope=Vector3D(x=0.000007, y=-0.002763, z=0.001958), compass=1.571742)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4557, timestamp=47.704546, accelerometer=Vector3D(x=24.805374, y=0.001765, z=9.798037), gyroscope=Vector3D(x=0.000035, y=-0.001687, z=0.003849), compass=1.571734)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4559, timestamp=47.804546, accelerometer=Vector3D(x=24.611444, y=0.007406, z=9.794050), gyroscope=Vector3D(x=0.000001, y=-0.000622, z=0.000078), compass=1.571715)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4561, timestamp=47.904546, accelerometer=Vector3D(x=23.055422, y=-0.001144, z=9.792194), gyroscope=Vector3D(x=-0.000002, y=-0.000023, z=-0.000006), compass=1.571714)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4563, timestamp=48.004546, accelerometer=Vector3D(x=22.049103, y=-0.000206, z=9.815433), gyroscope=Vector3D(x=0.000000, y=0.000167, z=-0.000007), compass=1.571714)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4565, timestamp=48.104546, accelerometer=Vector3D(x=18.686346, y=0.014859, z=9.882817), gyroscope=Vector3D(x=0.000047, y=0.004297, z=0.000797), compass=1.571743)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4567, timestamp=48.204546, accelerometer=Vector3D(x=3.792991, y=0.046065, z=9.725454), gyroscope=Vector3D(x=0.000000, y=0.003627, z=0.001158), compass=1.571852)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4569, timestamp=48.304546, accelerometer=Vector3D(x=1.692904, y=0.028075, z=9.783257), gyroscope=Vector3D(x=-0.000025, y=0.002865, z=0.000985), compass=1.571967)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4571, timestamp=48.404546, accelerometer=Vector3D(x=-3.392602, y=0.011828, z=9.822584), gyroscope=Vector3D(x=-0.000011, y=0.003741, z=0.000852), compass=1.572059)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4573, timestamp=48.504546, accelerometer=Vector3D(x=-36.227615, y=0.005612, z=9.804886), gyroscope=Vector3D(x=-0.000039, y=0.021376, z=0.000267), compass=1.572124)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4575, timestamp=48.604546, accelerometer=Vector3D(x=-104.484306, y=-0.018204, z=9.653417), gyroscope=Vector3D(x=-0.000001, y=0.016262, z=-0.000004), compass=1.572130)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4577, timestamp=48.704546, accelerometer=Vector3D(x=-71.499535, y=0.000106, z=9.373018), gyroscope=Vector3D(x=0.000003, y=-0.011584, z=-0.000002), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4579, timestamp=48.804546, accelerometer=Vector3D(x=-1.980813, y=0.000121, z=9.644515), gyroscope=Vector3D(x=-0.000001, y=-0.010785, z=-0.000001), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4581, timestamp=48.904546, accelerometer=Vector3D(x=-0.064232, y=0.000082, z=9.854508), gyroscope=Vector3D(x=-0.000000, y=-0.006494, z=-0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4583, timestamp=49.004546, accelerometer=Vector3D(x=-0.063257, y=0.000087, z=9.852598), gyroscope=Vector3D(x=0.000000, y=-0.003629, z=-0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4585, timestamp=49.104546, accelerometer=Vector3D(x=-0.074516, y=0.000102, z=9.868232), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4587, timestamp=49.204546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4589, timestamp=49.304546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4591, timestamp=49.404546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4593, timestamp=49.504546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4595, timestamp=49.604546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4597, timestamp=49.704546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4599, timestamp=49.804546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4601, timestamp=49.904546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4603, timestamp=50.004546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4605, timestamp=50.104546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4607, timestamp=50.204546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4609, timestamp=50.304546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4611, timestamp=50.404546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4613, timestamp=50.504546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4615, timestamp=50.604546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4617, timestamp=50.704546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4619, timestamp=50.804546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4621, timestamp=50.904546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4623, timestamp=51.004546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4625, timestamp=51.104546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4627, timestamp=51.204546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4629, timestamp=51.304546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4631, timestamp=51.404546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4633, timestamp=51.504546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4635, timestamp=51.604546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4637, timestamp=51.704546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4639, timestamp=51.804546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4641, timestamp=51.904546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4643, timestamp=52.004546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4645, timestamp=52.104546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4647, timestamp=52.204546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: on_measurement: ImuDataBuffer: received IMU measurement with data IMUMeasurement(frame=4649, timestamp=52.304546, accelerometer=Vector3D(x=-0.005732, y=0.000010, z=9.809999), gyroscope=Vector3D(x=0.000000, y=0.000000, z=0.000000), compass=1.572127)
INFO: main: destroying actors
INFO: main: done
